Intensity (mV), Distance (approx cm)
263, 12.8587427139
261, 12.9012508392
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
262, 12.8799962997
264, 12.8374881744
265, 12.8162345886
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
266, 12.7949800491
262, 12.8799962997
265, 12.8162345886
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
264, 12.8374881744
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
266, 12.7949800491
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
265, 12.8162345886
263, 12.8587427139
263, 12.8587427139
266, 12.7949800491
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
265, 12.8162345886
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
266, 12.7949800491
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
266, 12.7949800491
266, 12.7949800491
264, 12.8374881744
262, 12.8799962997
262, 12.8799962997
264, 12.8374881744
262, 12.8799962997
262, 12.8799962997
264, 12.8374881744
264, 12.8374881744
265, 12.8162345886
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
266, 12.7949800491
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
264, 12.8374881744
260, 12.9225044250
259, 12.9437589645
263, 12.8587427139
265, 12.8162345886
259, 12.9437589645
264, 12.8374881744
265, 12.8162345886
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
261, 12.9012508392
260, 12.9225044250
258, 12.9650135040
260, 12.9225044250
258, 12.9650135040
264, 12.8374881744
260, 12.9225044250
259, 12.9437589645
258, 12.9650135040
260, 12.9225044250
257, 12.9862670898
257, 12.9862670898
259, 12.9437589645
264, 12.8374881744
260, 12.9225044250
258, 12.9650135040
259, 12.9437589645
262, 12.8799962997
262, 12.8799962997
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
262, 12.8799962997
258, 12.9650135040
260, 12.9225044250
262, 12.8799962997
259, 12.9437589645
261, 12.9012508392
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
258, 12.9650135040
264, 12.8374881744
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
264, 12.8374881744
259, 12.9437589645
259, 12.9437589645
258, 12.9650135040
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
263, 12.8587427139
258, 12.9650135040
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
264, 12.8374881744
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
261, 12.9012508392
262, 12.8799962997
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
258, 12.9650135040
258, 12.9650135040
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
262, 12.8799962997
258, 12.9650135040
263, 12.8587427139
260, 12.9225044250
259, 12.9437589645
262, 12.8799962997
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
258, 12.9650135040
263, 12.8587427139
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
262, 12.8799962997
268, 12.7524719238
260, 12.9225044250
260, 12.9225044250
258, 12.9650135040
262, 12.8799962997
261, 12.9012508392
260, 12.9225044250
260, 12.9225044250
260, 12.9225044250
260, 12.9225044250
261, 12.9012508392
259, 12.9437589645
259, 12.9437589645
257, 12.9862670898
259, 12.9437589645
263, 12.8587427139
258, 12.9650135040
258, 12.9650135040
259, 12.9437589645
261, 12.9012508392
260, 12.9225044250
260, 12.9225044250
260, 12.9225044250
260, 12.9225044250
260, 12.9225044250
261, 12.9012508392
260, 12.9225044250
260, 12.9225044250
258, 12.9650135040
258, 12.9650135040
260, 12.9225044250
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
258, 12.9650135040
260, 12.9225044250
259, 12.9437589645
258, 12.9650135040
259, 12.9437589645
260, 12.9225044250
258, 12.9650135040
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
262, 12.8799962997
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
257, 12.9862670898
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
258, 12.9650135040
259, 12.9437589645
265, 12.8162345886
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
258, 12.9650135040
261, 12.9012508392
258, 12.9650135040
259, 12.9437589645
258, 12.9650135040
262, 12.8799962997
260, 12.9225044250
260, 12.9225044250
258, 12.9650135040
259, 12.9437589645
261, 12.9012508392
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
263, 12.8587427139
260, 12.9225044250
261, 12.9012508392
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
258, 12.9650135040
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
259, 12.9437589645
261, 12.9012508392
259, 12.9437589645
260, 12.9225044250
259, 12.9437589645
261, 12.9012508392
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
258, 12.9650135040
260, 12.9225044250
261, 12.9012508392
259, 12.9437589645
259, 12.9437589645
261, 12.9012508392
259, 12.9437589645
262, 12.8799962997
261, 12.9012508392
261, 12.9012508392
258, 12.9650135040
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
262, 12.8799962997
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
263, 12.8587427139
259, 12.9437589645
258, 12.9650135040
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
260, 12.9225044250
258, 12.9650135040
260, 12.9225044250
259, 12.9437589645
262, 12.8799962997
262, 12.8799962997
260, 12.9225044250
261, 12.9012508392
259, 12.9437589645
258, 12.9650135040
260, 12.9225044250
257, 12.9862670898
263, 12.8587427139
260, 12.9225044250
258, 12.9650135040
260, 12.9225044250
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
261, 12.9012508392
263, 12.8587427139
258, 12.9650135040
262, 12.8799962997
260, 12.9225044250
259, 12.9437589645
262, 12.8799962997
264, 12.8374881744
258, 12.9650135040
263, 12.8587427139
260, 12.9225044250
262, 12.8799962997
259, 12.9437589645
260, 12.9225044250
263, 12.8587427139
260, 12.9225044250
260, 12.9225044250
259, 12.9437589645
262, 12.8799962997
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
259, 12.9437589645
260, 12.9225044250
263, 12.8587427139
261, 12.9012508392
261, 12.9012508392
259, 12.9437589645
259, 12.9437589645
260, 12.9225044250
258, 12.9650135040
261, 12.9012508392
260, 12.9225044250
260, 12.9225044250
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
259, 12.9437589645
258, 12.9650135040
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
259, 12.9437589645
263, 12.8587427139
263, 12.8587427139
262, 12.8799962997
266, 12.7949800491
258, 12.9650135040
263, 12.8587427139
263, 12.8587427139
258, 12.9650135040
259, 12.9437589645
259, 12.9437589645
258, 12.9650135040
260, 12.9225044250
261, 12.9012508392
259, 12.9437589645
263, 12.8587427139
258, 12.9650135040
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
259, 12.9437589645
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
260, 12.9225044250
264, 12.8374881744
266, 12.7949800491
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
260, 12.9225044250
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
259, 12.9437589645
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
266, 12.7949800491
262, 12.8799962997
263, 12.8587427139
265, 12.8162345886
264, 12.8374881744
261, 12.9012508392
260, 12.9225044250
264, 12.8374881744
263, 12.8587427139
259, 12.9437589645
262, 12.8799962997
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
260, 12.9225044250
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
265, 12.8162345886
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
265, 12.8162345886
264, 12.8374881744
262, 12.8799962997
262, 12.8799962997
266, 12.7949800491
263, 12.8587427139
257, 12.9862670898
265, 12.8162345886
263, 12.8587427139
263, 12.8587427139
265, 12.8162345886
262, 12.8799962997
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
265, 12.8162345886
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
265, 12.8162345886
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
265, 12.8162345886
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
265, 12.8162345886
262, 12.8799962997
264, 12.8374881744
265, 12.8162345886
263, 12.8587427139
263, 12.8587427139
265, 12.8162345886
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
262, 12.8799962997
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
266, 12.7949800491
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
261, 12.9012508392
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
265, 12.8162345886
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
266, 12.7949800491
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
266, 12.7949800491
261, 12.9012508392
262, 12.8799962997
262, 12.8799962997
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
264, 12.8374881744
265, 12.8162345886
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
264, 12.8374881744
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
261, 12.9012508392
264, 12.8374881744
263, 12.8587427139
266, 12.7949800491
264, 12.8374881744
266, 12.7949800491
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
280, 12.4974222183
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
262, 12.8799962997
265, 12.8162345886
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
261, 12.9012508392
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
262, 12.8799962997
262, 12.8799962997
263, 12.8587427139
261, 12.9012508392
263, 12.8587427139
266, 12.7949800491
266, 12.7949800491
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
265, 12.8162345886
265, 12.8162345886
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
261, 12.9012508392
263, 12.8587427139
261, 12.9012508392
259, 12.9437589645
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
267, 12.7737264633
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
262, 12.8799962997
263, 12.8587427139
262, 12.8799962997
262, 12.8799962997
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
266, 12.7949800491
261, 12.9012508392
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
265, 12.8162345886
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
266, 12.7949800491
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
265, 12.8162345886
263, 12.8587427139
266, 12.7949800491
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
265, 12.8162345886
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
262, 12.8799962997
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
262, 12.8799962997
264, 12.8374881744
262, 12.8799962997
265, 12.8162345886
265, 12.8162345886
262, 12.8799962997
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
265, 12.8162345886
264, 12.8374881744
261, 12.9012508392
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
266, 12.7949800491
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
265, 12.8162345886
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
261, 12.9012508392
264, 12.8374881744
266, 12.7949800491
266, 12.7949800491
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
265, 12.8162345886
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
264, 12.8374881744
265, 12.8162345886
263, 12.8587427139
264, 12.8374881744
264, 12.8374881744
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
262, 12.8799962997
262, 12.8799962997
263, 12.8587427139
267, 12.7737264633
263, 12.8587427139
267, 12.7737264633
263, 12.8587427139
265, 12.8162345886
262, 12.8799962997
263, 12.8587427139
261, 12.9012508392
263, 12.8587427139
264, 12.8374881744
263, 12.8587427139
263, 12.8587427139
263, 12.8587427139
267, 12.7737264633
268, 12.7524719238
264, 12.8374881744
263, 12.8587427139
268, 12.7524719238
269, 12.7312173843
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
263, 12.8587427139
263, 12.8587427139
267, 12.7737264633
268, 12.7524719238
265, 12.8162345886
263, 12.8587427139
264, 12.8374881744
262, 12.8799962997
267, 12.7737264633
268, 12.7524719238
263, 12.8587427139
264, 12.8374881744
266, 12.7949800491
263, 12.8587427139
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
263, 12.8587427139
268, 12.7524719238
262, 12.8799962997
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
263, 12.8587427139
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
258, 12.9650135040
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
267, 12.7737264633
269, 12.7312173843
267, 12.7737264633
269, 12.7312173843
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
266, 12.7949800491
266, 12.7949800491
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
265, 12.8162345886
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
269, 12.7312173843
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
269, 12.7312173843
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
269, 12.7312173843
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
265, 12.8162345886
266, 12.7949800491
268, 12.7524719238
268, 12.7524719238
266, 12.7949800491
269, 12.7312173843
266, 12.7949800491
266, 12.7949800491
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
265, 12.8162345886
267, 12.7737264633
267, 12.7737264633
269, 12.7312173843
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
271, 12.6887092590
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
266, 12.7949800491
266, 12.7949800491
268, 12.7524719238
267, 12.7737264633
269, 12.7312173843
267, 12.7737264633
267, 12.7737264633
269, 12.7312173843
265, 12.8162345886
269, 12.7312173843
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
268, 12.7524719238
265, 12.8162345886
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
269, 12.7312173843
267, 12.7737264633
269, 12.7312173843
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
267, 12.7737264633
269, 12.7312173843
268, 12.7524719238
266, 12.7949800491
261, 12.9012508392
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
269, 12.7312173843
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
269, 12.7312173843
266, 12.7949800491
266, 12.7949800491
268, 12.7524719238
267, 12.7737264633
270, 12.7099637985
268, 12.7524719238
270, 12.7099637985
265, 12.8162345886
267, 12.7737264633
270, 12.7099637985
267, 12.7737264633
266, 12.7949800491
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
261, 12.9012508392
267, 12.7737264633
266, 12.7949800491
268, 12.7524719238
265, 12.8162345886
270, 12.7099637985
268, 12.7524719238
269, 12.7312173843
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
269, 12.7312173843
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
269, 12.7312173843
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
266, 12.7949800491
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
265, 12.8162345886
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
266, 12.7949800491
268, 12.7524719238
266, 12.7949800491
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
266, 12.7949800491
267, 12.7737264633
266, 12.7949800491
266, 12.7949800491
267, 12.7737264633
268, 12.7524719238
269, 12.7312173843
267, 12.7737264633
268, 12.7524719238
266, 12.7949800491
267, 12.7737264633
266, 12.7949800491
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
269, 12.7312173843
268, 12.7524719238
266, 12.7949800491
269, 12.7312173843
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
268, 12.7524719238
266, 12.7949800491
269, 12.7312173843
267, 12.7737264633
269, 12.7312173843
269, 12.7312173843
266, 12.7949800491
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
268, 12.7524719238
266, 12.7949800491
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
266, 12.7949800491
268, 12.7524719238
266, 12.7949800491
267, 12.7737264633
268, 12.7524719238
266, 12.7949800491
267, 12.7737264633
272, 12.6674556732
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
267, 12.7737264633
265, 12.8162345886
268, 12.7524719238
269, 12.7312173843
267, 12.7737264633
265, 12.8162345886
268, 12.7524719238
267, 12.7737264633
269, 12.7312173843
268, 12.7524719238
270, 12.7099637985
266, 12.7949800491
273, 12.6462011337
268, 12.7524719238
270, 12.7099637985
268, 12.7524719238
267, 12.7737264633
270, 12.7099637985
268, 12.7524719238
266, 12.7949800491
266, 12.7949800491
268, 12.7524719238
270, 12.7099637985
271, 12.6887092590
266, 12.7949800491
268, 12.7524719238
266, 12.7949800491
271, 12.6887092590
268, 12.7524719238
271, 12.6887092590
267, 12.7737264633
268, 12.7524719238
267, 12.7737264633
267, 12.7737264633
268, 12.7524719238
272, 12.6674556732
267, 12.7737264633
266, 12.7949800491
272, 12.6674556732
267, 12.7737264633
269, 12.7312173843
268, 12.7524719238
267, 12.7737264633
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
268, 12.7524719238
268, 12.7524719238
271, 12.6887092590
273, 12.6462011337
272, 12.6674556732
271, 12.6887092590
269, 12.7312173843
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
267, 12.7737264633
272, 12.6674556732
271, 12.6887092590
267, 12.7737264633
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
267, 12.7737264633
271, 12.6887092590
267, 12.7737264633
271, 12.6887092590
269, 12.7312173843
267, 12.7737264633
271, 12.6887092590
271, 12.6887092590
273, 12.6462011337
271, 12.6887092590
268, 12.7524719238
271, 12.6887092590
271, 12.6887092590
267, 12.7737264633
271, 12.6887092590
267, 12.7737264633
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
268, 12.7524719238
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
269, 12.7312173843
271, 12.6887092590
272, 12.6674556732
